-693.354;64;PORangedRush;POWorkerRushPOLightRushPORangedRushEMRDeterministico
1426.49;64;POWorkerRush;POWorkerRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
1072.98;64;POWorkerRush;POHeavyRushPORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
1605;64;POWorkerRush;PORangedRushLightDefenseRangedDefenseHeavyDefenseEMRDeterministico
-280;64;POWorkerRush;POWorkerRushPOHeavyRushPORangedRushLightDefense
-436.491;64;POHeavyRush;POWorkerRushHeavyDefenseEMRDeterministico
-588.207;64;EconomyRush;POLightRushPOHeavyRushPORangedRushLightDefenseRangedDefense
-260;64;PORangedRush;POWorkerRushWorkerDefense
1016.49;64;EconomyRush;LightDefenseRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
488.284;64;POLightRush;POLightRushPORangedRushWorkerDefenseHeavyDefense
829.416;64;POWorkerRush;POLightRushPOHeavyRushWorkerDefenseEMRDeterministico
1246.49;64;PORangedRush;POLightRushRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
-166.491;64;POLightRush;POLightRushPOHeavyRushHeavyDefense
-974.775;64;EconomyRush;POWorkerRushPOHeavyRush
992.982;64;POHeavyRush;LightDefenseWorkerDefense
671.132;64;EconomyRush;POHeavyRushLightDefenseRangedDefenseWorkerDefense
634.775;64;PORangedRush;POLightRushPOHeavyRushLightDefenseRangedDefense
-556.491;64;PORangedRush;POWorkerRushPOLightRushPOHeavyRushRangedDefense
-489.494;64;POLightRush;POWorkerRushPORangedRush
-426.491;64;POHeavyRush;POWorkerRushPORangedRushHeavyDefenseEMRDeterministico
746.491;64;POHeavyRush;POLightRushPORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
902.982;64;PORangedRush;POLightRushLightDefenseWorkerDefenseHeavyDefense
-340;64;POHeavyRush;POLightRushWorkerDefenseEMRDeterministico
-284.641;64;POLightRush;PORangedRushWorkerDefenseHeavyDefense
734.775;64;EconomyRush;POWorkerRushPOHeavyRushPORangedRushRangedDefenseHeavyDefense
597.152;64;POHeavyRush;POWorkerRushRangedDefense
-518.284;64;POLightRush;POWorkerRushRangedDefenseWorkerDefenseEMRDeterministico
696.491;64;POHeavyRush;HeavyDefenseEMRDeterministico
902.982;64;PORangedRush;POLightRushLightDefenseRangedDefenseHeavyDefense
-680.661;64;POWorkerRush;POWorkerRushPOHeavyRushRangedDefenseEMRDeterministico
-166.491;64;POLightRush;POLightRushPOHeavyRushPORangedRushWorkerDefenseHeavyDefense
-280;64;POWorkerRush;POWorkerRushPOHeavyRushLightDefense
306.491;64;POWorkerRush;POWorkerRushPOHeavyRushWorkerDefenseEMRDeterministico
-499.282;64;POLightRush;POWorkerRushPOHeavyRushWorkerDefense
206.491;64;EconomyRush;PORangedRushLightDefenseRangedDefense
1047.62;64;POWorkerRush;POLightRushPOHeavyRushRangedDefense
564.698;64;POHeavyRush;POLightRushPORangedRushLightDefenseRangedDefense
1047.62;64;POWorkerRush;POLightRushLightDefenseEMRDeterministico
437.701;64;POWorkerRush;POHeavyRushPORangedRushLightDefenseWorkerDefense
-556.491;64;PORangedRush;POWorkerRushPOLightRushHeavyDefense
386.491;64;POHeavyRush;POWorkerRushPOLightRushWorkerDefenseEMRDeterministico
821.132;64;EconomyRush;POWorkerRushPOLightRushPORangedRushLightDefenseEMRDeterministico
