600;32;POWorkerRush;POWorkerRushPOHeavyRushPORangedRushLightDefenseWorkerDefense
730;32;EconomyRush;POLightRushRangedDefenseWorkerDefense
1128.21;32;POHeavyRush;POLightRushPOHeavyRush
400;32;PORangedRush;POWorkerRushPOLightRushPOHeavyRushHeavyDefense
1001.49;32;POLightRush;PORangedRushLightDefenseWorkerDefenseHeavyDefense
836.491;32;EconomyRush;POLightRushPORangedRushLightDefenseHeavyDefense
819.923;32;POWorkerRush;LightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
1316.49;32;POWorkerRush;RangedDefense
1171.13;32;PORangedRush;POHeavyRushWorkerDefenseEMRDeterministico
1128.21;32;POHeavyRush;POLightRushPOHeavyRushLightDefenseWorkerDefense
720;32;POWorkerRush;LightDefenseRangedDefenseHeavyDefense
1499.29;32;EconomyRush;PORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
1318.28;32;PORangedRush;RangedDefenseHeavyDefenseEMRDeterministico
20;32;EconomyRush;POWorkerRushWorkerDefenseHeavyDefense
1144.85;32;POLightRush;POWorkerRushPOHeavyRushLightDefenseWorkerDefenseHeavyDefense
1936.49;32;EconomyRush;POWorkerRushPOLightRushPORangedRushRangedDefenseWorkerDefense
883.06;32;POLightRush;POHeavyRushPORangedRushLightDefense
1560;32;PORangedRush;RangedDefenseWorkerDefense
1023.06;32;POLightRush;POLightRushPOHeavyRushPORangedRush
720;32;POWorkerRush;LightDefenseRangedDefense
1128.21;32;POHeavyRush;POLightRushLightDefenseHeavyDefenseEMRDeterministico
1001.34;32;EconomyRush;HeavyDefense
971.132;32;EconomyRush;POLightRushPOHeavyRushLightDefenseHeavyDefenseEMRDeterministico
466.491;32;PORangedRush;POWorkerRushPOLightRushPORangedRushLightDefense
1036.49;32;EconomyRush;LightDefenseWorkerDefenseEMRDeterministico
1936.49;32;EconomyRush;PORangedRushLightDefenseRangedDefenseEMRDeterministico
90;32;POLightRush;POWorkerRushPOLightRushLightDefenseWorkerDefense
940;32;POHeavyRush;POLightRushWorkerDefenseHeavyDefense
140;32;POWorkerRush;POWorkerRushLightDefenseEMRDeterministico
979.923;32;POWorkerRush;LightDefenseRangedDefenseHeavyDefenseEMRDeterministico
820;32;PORangedRush;POWorkerRushPOLightRushPOHeavyRushRangedDefenseEMRDeterministico
1190;32;POWorkerRush;POWorkerRushPOHeavyRushPORangedRushRangedDefenseWorkerDefense
130;32;EconomyRush;POWorkerRushPORangedRushRangedDefenseWorkerDefenseEMRDeterministico
444.775;32;PORangedRush;POLightRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
1219.29;32;EconomyRush;POHeavyRushPORangedRushEMRDeterministico
720;32;POWorkerRush;POLightRushLightDefenseRangedDefenseHeavyDefenseEMRDeterministico
50;32;PORangedRush;POWorkerRushWorkerDefenseEMRDeterministico
1696.49;32;EconomyRush;POWorkerRushPOLightRushPORangedRushRangedDefenseEMRDeterministico
90;32;POLightRush;POWorkerRushRangedDefenseWorkerDefenseHeavyDefense
810;32;POHeavyRush;POWorkerRushPOLightRushRangedDefenseWorkerDefenseHeavyDefense
1936.49;32;EconomyRush;PORangedRushWorkerDefense
1128.21;32;POHeavyRush;POLightRushPOHeavyRushPORangedRushLightDefenseWorkerDefense
1316.49;32;POWorkerRush;POHeavyRushPORangedRushRangedDefenseWorkerDefenseHeavyDefense
820;32;PORangedRush;POWorkerRushPOLightRushRangedDefenseHeavyDefenseEMRDeterministico
140;32;POWorkerRush;POWorkerRushPOHeavyRushLightDefenseWorkerDefenseEMRDeterministico
879.416;32;POWorkerRush;POLightRushPOHeavyRushLightDefense
1001.49;32;POLightRush;PORangedRushLightDefenseRangedDefenseWorkerDefense
466.491;32;PORangedRush;POLightRushPOHeavyRushLightDefenseRangedDefenseEMRDeterministico
1226.49;32;POHeavyRush;PORangedRushRangedDefenseWorkerDefenseEMRDeterministico
1090;32;POHeavyRush;POWorkerRushPOHeavyRushLightDefenseRangedDefenseEMRDeterministico
1316.49;32;POWorkerRush;POWorkerRushPORangedRushLightDefenseRangedDefenseHeavyDefense
956.491;32;POHeavyRush;WorkerDefenseEMRDeterministico
1023.06;32;POLightRush;POWorkerRushPOLightRushPOHeavyRushLightDefenseRangedDefense
400;32;PORangedRush;POWorkerRushPOHeavyRushPORangedRushWorkerDefenseHeavyDefense
1219.29;32;EconomyRush;POHeavyRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
883.06;32;POLightRush;POHeavyRushLightDefenseHeavyDefenseEMRDeterministico
600;32;POWorkerRush;POLightRushPOHeavyRushRangedDefenseHeavyDefense
836.491;32;EconomyRush;POLightRushPOHeavyRushLightDefenseEMRDeterministico
710;32;POHeavyRush;POHeavyRushPORangedRushWorkerDefense
530;32;POWorkerRush;POWorkerRushRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
444.775;32;PORangedRush;LightDefenseRangedDefenseWorkerDefense
